"CUSTOMER_ID";"CITY";"STATE_PROVINCE";"COUNTRY";"BIRTHDATE";"MARITAL_STATUS";"YEARLY_INCOME";"GENDER";"MEMBER_CARD";"OCCUPATION";"FULLNAME";"POPULATION"
9002;"San Carlos";"CA";"USA";03-JUL-78;"S";"$70K - $90K";"F";"Bronze";"Professional";"Richard McClain";328000000
9003;"Oak Bay";"BC";"Canada";06-JUN-32;"S";"$50K - $70K";"F";"Golden";"Management";"Gail Wallace";38000000
9004;"Sooke";"BC";"Canada";24-APR-28;"S";"$30K - $50K";"M";"Bronze";"Skilled Manual";"Adam Bloomfeild";38000000
9005;"La Mesa";"CA";"USA";23-MAY-16;"M";"$50K - $70K";"M";"Bronze";"Management";"Leila Gutierrez";328000000
9006;"Olympia";"WA";"USA";13-APR-69;"M";"$30K - $50K";"F";"Bronze";"Skilled Manual";"Yolanda Lundin";328000000
9007;"Oakland";"CA";"USA";11-SEP-60;"S";"$30K - $50K";"M";"Bronze";"Manual";"Norman Kroll";328000000
9008;"Burien";"WA";"USA";03-FEB-66;"S";"$10K - $30K";"M";"Normal";"Manual";"Judy Adams";328000000
9009;"N. Vancouver";"BC";"Canada";13-JUL-40;"S";"$30K - $50K";"M";"Bronze";"Manual";"Rubi Torres";38000000
9010;"N. Vancouver";"BC";"Canada";12-APR-19;"M";"$50K - $70K";"M";"Golden";"Professional";"Deborah Payne";38000000
9011;"Concord";"CA";"USA";15-JUN-59;"M";"$70K - $90K";"F";"Golden";"Professional";"Paul Erickson";328000000
9012;"National City";"CA";"USA";09-APR-77;"M";"$30K - $50K";"F";"Silver";"Skilled Manual";"Richard Rollings";328000000
9013;"Beaverton";"OR";"USA";07-AUG-11;"M";"$130K - $150K";"M";"Golden";"Professional";"Catherine Urda";328000000
9014;"Lebanon";"OR";"USA";01-JUL-15;"S";"$50K - $70K";"F";"Bronze";"Manual";"Pam Hadame";328000000
9015;"Burnaby";"BC";"Canada";25-MAY-22;"S";"$50K - $70K";"F";"Bronze";"Professional";"Jodi Williams";38000000
9016;"Yakima";"WA";"USA";21-SEP-51;"M";"$50K - $70K";"M";"Bronze";"Professional";"Grace Towns";328000000
9017;"Renton";"WA";"USA";18-MAR-28;"M";"$10K - $30K";"F";"Normal";"Manual";"Alice Worster";328000000
9018;"Guadalajara";"Jalisco";"Mexico";09-DEC-37;"M";"$10K - $30K";"M";"Normal";"Skilled Manual";"Helen Austin";126000000
9019;"Newport Beach";"CA";"USA";10-JUL-23;"M";"$50K - $70K";"M";"Bronze";"Professional";"Andy Schilleroff";328000000
9020;"Pomona";"CA";"USA";09-MAY-63;"M";"$110K - $130K";"M";"Silver";"Management";"Helen Coleman";328000000
9021;"Arcadia";"CA";"USA";05-FEB-13;"S";"$10K - $30K";"M";"Golden";"Manual";"Maila Shobe";328000000
9022;"El Cajon";"CA";"USA";20-SEP-28;"S";"$130K - $150K";"F";"Bronze";"Management";"Charles McGrath";328000000
9023;"La Mesa";"CA";"USA";26-FEB-63;"S";"$30K - $50K";"M";"Bronze";"Professional";"Terry Springs";328000000
9024;"Beverly Hills";"CA";"USA";15-MAR-31;"M";"$50K - $70K";"F";"Bronze";"Professional";"Kapri Emerson";328000000
9025;"Albany";"OR";"USA";22-APR-37;"M";"$50K - $70K";"F";"Golden";"Professional";"Betty Marco";328000000
9026;"Corvallis";"OR";"USA";17-JAN-68;"S";"$30K - $50K";"M";"Bronze";"Skilled Manual";"Steve Gunter";328000000
9027;"Torrance";"CA";"USA";17-DEC-70;"S";"$50K - $70K";"M";"Bronze";"Professional";"Debbie Pfundstein";328000000
9028;"Oak Bay";"BC";"Canada";08-JUN-50;"S";"$30K - $50K";"M";"Normal";"Manual";"Jill Hale";38000000
9029;"Port Orchard";"WA";"USA";04-JUL-16;"S";"$10K - $30K";"M";"Normal";"Skilled Manual";"Diana Patton";328000000
9030;"Marysville";"WA";"USA";22-FEB-52;"S";"$50K - $70K";"M";"Bronze";"Management";"Phyllis Martinez";328000000
9031;"Cliffside";"BC";"Canada";27-OCT-33;"S";"$130K - $150K";"F";"Bronze";"Management";"Gina Worley";38000000
9032;"Albany";"OR";"USA";20-NOV-24;"S";"$30K - $50K";"F";"Bronze";"Skilled Manual";"Lenore McNichols";328000000
9033;"Bellflower";"CA";"USA";26-MAY-45;"M";"$50K - $70K";"F";"Silver";"Professional";"Stephanie Small";328000000
9034;"Langley";"BC";"Canada";14-OCT-16;"S";"$30K - $50K";"M";"Bronze";"Skilled Manual";"Lavonne Walker";38000000
9035;"Palo Alto";"CA";"USA";12-FEB-34;"M";"$30K - $50K";"F";"Bronze";"Skilled Manual";"Carolina Webb";328000000
9036;"Victoria";"BC";"Canada";08-JUL-36;"S";"$10K - $30K";"M";"Normal";"Manual";"Brandon Clery";38000000
9037;"Orizaba";"Veracruz";"Mexico";13-MAR-30;"M";"$10K - $30K";"F";"Normal";"Skilled Manual";"Jennifer Pinter";126000000
7359;"Corvallis";"OR";"USA";12-DEC-60;"M";"$10K - $30K";"F";"Normal";"Skilled Manual";"Don Howard";328000000
7360;"San Andres";"DF";"Mexico";02-JAN-29;"S";"$30K - $50K";"F";"Silver";"Skilled Manual";"Christine Waddle";126000000
7361;"Milwaukie";"OR";"USA";25-NOV-22;"S";"$10K - $30K";"F";"Normal";"Manual";"Adrian Binion";328000000
7362;"Milwaukie";"OR";"USA";20-AUG-53;"S";"$10K - $30K";"M";"Normal";"Manual";"Reba Marcum";328000000
7363;"San Gabriel";"CA";"USA";20-JUL-55;"S";"$30K - $50K";"F";"Bronze";"Manual";"Boyd Cicerelli";328000000
7364;"Langley";"BC";"Canada";13-FEB-16;"S";"$30K - $50K";"M";"Bronze";"Skilled Manual";"Thomas Brewer";38000000
7365;"Lebanon";"OR";"USA";19-MAY-64;"S";"$30K - $50K";"F";"Bronze";"Skilled Manual";"Reiko Vasquez";328000000
7366;"Port Orchard";"WA";"USA";10-JAN-31;"M";"$30K - $50K";"F";"Bronze";"Skilled Manual";"Ann Smith";328000000
7367;"Port Hammond";"BC";"Canada";15-SEP-11;"S";"$130K - $150K";"F";"Silver";"Professional";"Victoria Cavett";38000000
7368;"W. Linn";"OR";"USA";25-JUN-60;"S";"$50K - $70K";"F";"Bronze";"Professional";"Dolores Convance";328000000
7369;"Altadena";"CA";"USA";03-DEC-12;"M";"$50K - $70K";"M";"Golden";"Skilled Manual";"Sarah Bers";328000000
7370;"Yakima";"WA";"USA";18-JUN-53;"S";"$150K +";"M";"Silver";"Professional";"April Blackwood";328000000
7371;"Berkeley";"CA";"USA";27-DEC-13;"S";"$90K - $110K";"M";"Normal";"Management";"Suzanne Trujillo";328000000
7372;"Mill Valley";"CA";"USA";12-MAR-72;"M";"$30K - $50K";"F";"Silver";"Manual";"Valerie Turner";328000000
7373;"Corvallis";"OR";"USA";17-OCT-67;"M";"$10K - $30K";"M";"Normal";"Manual";"Lyall Baughman";328000000
7374;"Richmond";"CA";"USA";13-JUN-55;"M";"$50K - $70K";"M";"Bronze";"Professional";"William Young";328000000
7375;"Newton";"BC";"Canada";16-JUN-52;"S";"$70K - $90K";"M";"Silver";"Management";"John Lee";38000000
7376;"Orizaba";"Veracruz";"Mexico";03-MAR-53;"S";"$130K - $150K";"M";"Bronze";"Professional";"Louis Martinez";126000000
7377;"Bremerton";"WA";"USA";07-JAN-20;"M";"$30K - $50K";"M";"Bronze";"Manual";"Linda Troike";328000000
7378;"Beverly Hills";"CA";"USA";26-JUN-13;"S";"$10K - $30K";"F";"Normal";"Skilled Manual";"Maya Briggs";328000000
7379;"Woodland Hills";"CA";"USA";23-FEB-47;"S";"$50K - $70K";"M";"Bronze";"Skilled Manual";"Lucia Cook";328000000
7380;"Metchosin";"BC";"Canada";12-APR-59;"S";"$70K - $90K";"F";"Bronze";"Professional";"Bridget Cargo";38000000
7381;"Glendale";"CA";"USA";15-APR-69;"M";"$70K - $90K";"M";"Bronze";"Professional";"Pas Vered";328000000
7382;"Walla Walla";"WA";"USA";04-JUL-68;"M";"$110K - $130K";"F";"Silver";"Professional";"Hazel Dewberry";328000000
7383;"Santa Anita";"DF";"Mexico";06-DEC-10;"M";"$10K - $30K";"F";"Normal";"Skilled Manual";"Steve Vizcarra";126000000
7384;"Port Orchard";"WA";"USA";24-AUG-33;"S";"$130K - $150K";"M";"Bronze";"Professional";"Janell Cordova";328000000
7385;"West Covina";"CA";"USA";27-OCT-17;"S";"$10K - $30K";"F";"Normal";"Skilled Manual";"Marguerite Pacheco";328000000
7386;"Woodland Hills";"CA";"USA";23-MAR-32;"M";"$10K - $30K";"F";"Normal";"Manual";"Patrick White";328000000
7387;"National City";"CA";"USA";02-JUN-24;"M";"$30K - $50K";"F";"Golden";"Manual";"Georgia Blake";328000000
7388;"Lemon Grove";"CA";"USA";12-MAY-45;"S";"$70K - $90K";"M";"Bronze";"Professional";"Stanley Spoonamore";328000000
7389;"Tlaxiaco";"Oaxaca";"Mexico";14-SEP-72;"M";"$30K - $50K";"M";"Bronze";"Skilled Manual";"Norma Stuart";126000000
7390;"Burien";"WA";"USA";06-NOV-22;"M";"$130K - $150K";"M";"Bronze";"Management";"Salvator Casson";328000000
7391;"Lakewood";"CA";"USA";07-SEP-51;"M";"$50K - $70K";"M";"Golden";"Professional";"Christina Weimer";328000000
7392;"Burnaby";"BC";"Canada";02-MAY-26;"S";"$10K - $30K";"M";"Normal";"Manual";"John Strausheim";38000000
7393;"Coronado";"CA";"USA";03-NOV-25;"S";"$50K - $70K";"F";"Bronze";"Professional";"Marie Veistracten";328000000
7394;"San Diego";"CA";"USA";20-DEC-50;"S";"$70K - $90K";"F";"Bronze";"Professional";"Maryann Soderholm";328000000
7395;"Langford";"BC";"Canada";25-JUL-58;"S";"$70K - $90K";"F";"Bronze";"Management";"Louise Garcia";38000000
7396;"Lake Oswego";"OR";"USA";25-SEP-14;"S";"$30K - $50K";"F";"Bronze";"Manual";"Nadene Boyle";328000000
7397;"Imperial Beach";"CA";"USA";09-AUG-68;"M";"$110K - $130K";"F";"Golden";"Management";"Gertrude Stafforini";328000000
7398;"Chula Vista";"CA";"USA";22-AUG-29;"S";"$10K - $30K";"M";"Normal";"Skilled Manual";"Louella Wheat";328000000
7399;"Fremont";"CA";"USA";21-SEP-74;"M";"$10K - $30K";"F";"Normal";"Manual";"Alisha Burr";328000000
7400;"Daly City";"CA";"USA";10-FEB-58;"S";"$30K - $50K";"M";"Bronze";"Skilled Manual";"Mike Berdahl";328000000
7401;"Spring Valley";"CA";"USA";21-MAR-16;"M";"$110K - $130K";"M";"Bronze";"Professional";"Eugene Frank";328000000
7402;"Glendale";"CA";"USA";03-JAN-51;"S";"$50K - $70K";"F";"Bronze";"Professional";"Denisha Miller";328000000
7403;"Santa Fe";"DF";"Mexico";07-NOV-75;"S";"$70K - $90K";"F";"Normal";"Professional";"Willie Pelley";126000000
7404;"Los Angeles";"CA";"USA";24-OCT-70;"M";"$70K - $90K";"M";"Silver";"Professional";"Brandon Burton";328000000
7405;"Royal Oak";"BC";"Canada";08-FEB-71;"M";"$130K - $150K";"F";"Golden";"Professional";"Morville Steige";38000000
7406;"W. Linn";"OR";"USA";25-JAN-53;"M";"$30K - $50K";"F";"Bronze";"Clerical";"Linda Hall";328000000
7407;"Beverly Hills";"CA";"USA";22-JUN-44;"M";"$50K - $70K";"M";"Golden";"Professional";"Marcia Whiston";328000000
7408;"Bellflower";"CA";"USA";15-OCT-51;"M";"$10K - $30K";"M";"Normal";"Skilled Manual";"Ruby Tran";328000000
7409;"Tixapan";"DF";"Mexico";13-DEC-12;"M";"$50K - $70K";"M";"Bronze";"Professional";"Vivian Mendoza";126000000
7410;"Woodburn";"OR";"USA";11-FEB-11;"M";"$10K - $30K";"M";"Normal";"Skilled Manual";"Dawn Dalander";328000000
7411;"Lakewood";"CA";"USA";14-APR-51;"M";"$30K - $50K";"M";"Bronze";"Professional";"Kathryn Hard";328000000
7412;"Port Hammond";"BC";"Canada";24-OCT-57;"M";"$30K - $50K";"F";"Silver";"Skilled Manual";"Debra Plasner";38000000
7413;"Bremerton";"WA";"USA";03-AUG-77;"S";"$10K - $30K";"F";"Normal";"Manual";"Vala Salazar";328000000
7414;"Everett";"WA";"USA";13-MAY-70;"M";"$130K - $150K";"F";"Bronze";"Professional";"Lindsay Alvarado";328000000
7415;"Langford";"BC";"Canada";20-MAY-19;"S";"$30K - $50K";"M";"Bronze";"Skilled Manual";"H. Coleman Jackson";38000000
7416;"Corvallis";"OR";"USA";17-SEP-47;"S";"$30K - $50K";"F";"Bronze";"Skilled Manual";"Barbara Chan";328000000
7417;"Glendale";"CA";"USA";14-MAR-25;"M";"$50K - $70K";"F";"Bronze";"Professional";"Tara Chung";328000000
7418;"Haney";"BC";"Canada";05-JAN-34;"S";"$130K - $150K";"F";"Bronze";"Professional";"James Bartolomei";38000000
7419;"Santa Cruz";"CA";"USA";06-JUL-20;"M";"$30K - $50K";"M";"Bronze";"Manual";"Marilyn Bowman";328000000
7420;"Burlingame";"CA";"USA";20-FEB-47;"S";"$30K - $50K";"F";"Bronze";"Management";"Mary Steele";328000000
7421;"Pomona";"CA";"USA";28-FEB-80;"S";"$10K - $30K";"M";"Normal";"Skilled Manual";"Diane Rodriguez";328000000
7422;"San Jose";"CA";"USA";15-SEP-24;"S";"$30K - $50K";"F";"Bronze";"Manual";"Amelia Munoz";328000000
7423;"Royal Oak";"BC";"Canada";21-FEB-59;"M";"$30K - $50K";"M";"Golden";"Skilled Manual";"Don Fraysur";38000000
7424;"Acapulco";"Guerrero";"Mexico";11-MAR-28;"S";"$30K - $50K";"F";"Bronze";"Manual";"Mark Blackburn";126000000
7425;"San Gabriel";"CA";"USA";18-APR-33;"S";"$30K - $50K";"M";"Bronze";"Manual";"Davis Wilson";328000000
7426;"Arcadia";"CA";"USA";02-SEP-52;"M";"$10K - $30K";"M";"Normal";"Professional";"Rowan Sayers";328000000
7427;"Mill Valley";"CA";"USA";12-DEC-66;"S";"$30K - $50K";"F";"Bronze";"Professional";"David Appleton";328000000
7428;"Santa Fe";"DF";"Mexico";20-MAR-34;"S";"$70K - $90K";"M";"Bronze";"Management";"Matthew Hatter";126000000
7429;"Downey";"CA";"USA";26-JUL-12;"S";"$110K - $130K";"F";"Bronze";"Professional";"Marybeth Morgan";328000000
7430;"Burnaby";"BC";"Canada";04-MAY-31;"S";"$30K - $50K";"F";"Bronze";"Skilled Manual";"Ruth Broaddus";38000000
7431;"Vancouver";"BC";"Canada";09-FEB-12;"S";"$50K - $70K";"F";"Bronze";"Professional";"Pauline Cesena";38000000
7432;"Everett";"WA";"USA";03-FEB-72;"M";"$10K - $30K";"F";"Normal";"Manual";"R. Dorsch";328000000
7433;"Milwaukie";"OR";"USA";24-MAY-12;"S";"$70K - $90K";"M";"Bronze";"Professional";"Kimberly Bergethon";328000000
7434;"Beaverton";"OR";"USA";23-FEB-65;"S";"$30K - $50K";"M";"Bronze";"Skilled Manual";"Evelyn Wright";328000000
7435;"Imperial Beach";"CA";"USA";21-MAY-13;"S";"$50K - $70K";"M";"Bronze";"Management";"Victor Highsmith";328000000
7436;"El Cajon";"CA";"USA";06-JUL-73;"S";"$90K - $110K";"F";"Bronze";"Management";"Isabel Smith";328000000
7437;"Vancouver";"BC";"Canada";11-MAR-67;"S";"$30K - $50K";"M";"Silver";"Skilled Manual";"Kevin Blackwell";38000000
7438;"Anacortes";"WA";"USA";07-OCT-55;"S";"$150K +";"F";"Silver";"Management";"Donna Katz";328000000
7439;"West Covina";"CA";"USA";10-OCT-52;"S";"$10K - $30K";"M";"Normal";"Manual";"John Sobotka";328000000
7440;"Ladner";"BC";"Canada";24-JUL-53;"S";"$90K - $110K";"F";"Silver";"Professional";"John Brady";38000000
7441;"Lemon Grove";"CA";"USA";28-MAY-20;"M";"$30K - $50K";"M";"Bronze";"Skilled Manual";"Frank Hughey";328000000
7442;"La Mesa";"CA";"USA";20-OCT-13;"S";"$10K - $30K";"F";"Normal";"Skilled Manual";"Huie Nook Yen Brydonejack";328000000
7443;"San Andres";"DF";"Mexico";17-JUN-47;"M";"$30K - $50K";"M";"Bronze";"Clerical";"Wellington Amato";126000000
7444;"Woodburn";"OR";"USA";06-AUG-59;"S";"$110K - $130K";"M";"Silver";"Management";"John Pearson";328000000
7445;"Seattle";"WA";"USA";09-AUG-69;"S";"$50K - $70K";"F";"Normal";"Skilled Manual";"Sean Connell";328000000
7446;"Salem";"OR";"USA";21-FEB-75;"M";"$30K - $50K";"M";"Bronze";"Professional";"Earl Remley";328000000
7447;"Downey";"CA";"USA";23-JUL-18;"S";"$150K +";"M";"Silver";"Management";"John Aguilar";328000000
7448;"Merida";"Yucatan";"Mexico";14-MAR-41;"M";"$70K - $90K";"M";"Golden";"Management";"Louie Kruse";126000000
7449;"Lincoln Acres";"CA";"USA";17-MAY-24;"M";"$90K - $110K";"M";"Bronze";"Professional";"Julie Stroh";328000000
7450;"Bellingham";"WA";"USA";02-JUL-28;"S";"$70K - $90K";"M";"Bronze";"Professional";"Geneva Willems";328000000
7451;"Metchosin";"BC";"Canada";09-SEP-20;"S";"$30K - $50K";"F";"Bronze";"Skilled Manual";"Dorothy Bates";38000000
7452;"San Andres";"DF";"Mexico";02-NOV-53;"S";"$50K - $70K";"M";"Bronze";"Professional";"Fred Bridgeman";126000000
7453;"El Cajon";"CA";"USA";04-APR-80;"M";"$70K - $90K";"M";"Golden";"Management";"Andre De Herrera";328000000
7454;"Richmond";"BC";"Canada";13-APR-18;"M";"$10K - $30K";"M";"Normal";"Manual";"Mildred Shryock";38000000
7455;"Albany";"OR";"USA";24-APR-59;"S";"$10K - $30K";"M";"Normal";"Skilled Manual";"Shari Snyder";328000000
7456;"Anacortes";"WA";"USA";08-AUG-22;"S";"$50K - $70K";"M";"Bronze";"Professional";"Ted Wheeler";328000000
7457;"Salem";"OR";"USA";10-MAR-21;"S";"$10K - $30K";"M";"Normal";"Manual";"Ruth Ann Trump";328000000
7458;"Langford";"BC";"Canada";26-APR-46;"S";"$50K - $70K";"F";"Golden";"Skilled Manual";"Ken Arnold";38000000
7459;"Burbank";"CA";"USA";04-OCT-54;"M";"$30K - $50K";"F";"Bronze";"Manual";"Lynn Cornett";328000000
7460;"Newton";"BC";"Canada";01-JAN-40;"M";"$30K - $50K";"F";"Golden";"Skilled Manual";"Carla Bolton";38000000
7461;"Redwood City";"CA";"USA";02-AUG-12;"S";"$130K - $150K";"F";"Golden";"Professional";"Karen Lujan";328000000
7462;"Bellingham";"WA";"USA";15-AUG-42;"M";"$130K - $150K";"F";"Silver";"Professional";"Mari Paulsen";328000000
7463;"Oak Bay";"BC";"Canada";23-JUL-23;"M";"$70K - $90K";"M";"Bronze";"Professional";"Opal Jacobs";38000000
9038;"Port Hammond";"BC";"Canada";25-JUL-77;"S";"$50K - $70K";"M";"Bronze";"Professional";"Carol Colletti";38000000
9039;"Altadena";"CA";"USA";28-AUG-74;"M";"$10K - $30K";"M";"Normal";"Manual";"Barbara Ann Phelps";328000000
9040;"Spokane";"WA";"USA";15-MAY-74;"S";"$30K - $50K";"F";"Golden";"Skilled Manual";"Karin Blair";328000000
9041;"Daly City";"CA";"USA";19-MAR-42;"M";"$30K - $50K";"F";"Bronze";"Manual";"Helen Brouillet";328000000
9042;"Mexico City";"Mexico";"Mexico";08-FEB-29;"M";"$30K - $50K";"M";"Golden";"Clerical";"Bill Sarne";126000000
9043;"Grossmont";"CA";"USA";16-DEC-75;"S";"$10K - $30K";"F";"Normal";"Skilled Manual";"Anthony Styles";328000000
9044;"Newport Beach";"CA";"USA";05-MAR-17;"M";"$30K - $50K";"M";"Bronze";"Skilled Manual";"Mildred Russo";328000000
9045;"National City";"CA";"USA";09-MAR-27;"S";"$50K - $70K";"M";"Bronze";"Professional";"Michelle Watkins";328000000
9046;"Novato";"CA";"USA";24-JUN-25;"S";"$10K - $30K";"F";"Normal";"Manual";"Kathleen Coil";328000000
9047;"Kirkland";"WA";"USA";26-OCT-38;"S";"$110K - $130K";"F";"Normal";"Professional";"Angella Carrasco";328000000
9048;"San Carlos";"CA";"USA";17-JUL-61;"S";"$70K - $90K";"F";"Bronze";"Professional";"Edward Bruce";328000000
9049;"Acapulco";"Guerrero";"Mexico";20-SEP-44;"S";"$130K - $150K";"M";"Bronze";"Management";"Takako Kovach";126000000
9050;"Beaverton";"OR";"USA";05-OCT-47;"S";"$70K - $90K";"M";"Bronze";"Professional";"Stacy McGuire";328000000
9051;"Imperial Beach";"CA";"USA";12-FEB-39;"M";"$10K - $30K";"M";"Normal";"Skilled Manual";"Lon Maxwell";328000000
9052;"Grossmont";"CA";"USA";05-APR-73;"M";"$50K - $70K";"M";"Golden";"Management";"Aida Stewart";328000000
9053;"Richmond";"CA";"USA";07-JUL-30;"M";"$30K - $50K";"M";"Normal";"Manual";"Jeanne Dion";328000000
9054;"Anacortes";"WA";"USA";27-OCT-50;"S";"$130K - $150K";"M";"Normal";"Professional";"Richard Raftery";328000000
9055;"Pomona";"CA";"USA";27-AUG-79;"M";"$10K - $30K";"F";"Normal";"Manual";"Frank Pierson";328000000
9056;"N. Vancouver";"BC";"Canada";11-JAN-41;"M";"$10K - $30K";"M";"Normal";"Skilled Manual";"Conley Hunter";38000000
9057;"Chula Vista";"CA";"USA";24-SEP-53;"M";"$130K - $150K";"M";"Silver";"Professional";"Alexzandra Brice";328000000
9058;"Lemon Grove";"CA";"USA";13-NOV-78;"S";"$10K - $30K";"M";"Normal";"Manual";"Kevin Bogott";328000000
9059;"Tixapan";"DF";"Mexico";07-MAR-74;"M";"$30K - $50K";"M";"Bronze";"Manual";"Mary Fidler";126000000
9060;"Vancouver";"BC";"Canada";05-MAY-60;"M";"$50K - $70K";"M";"Golden";"Management";"Bernice Hammonds";38000000
9061;"Kirkland";"WA";"USA";05-JAN-32;"S";"$10K - $30K";"M";"Normal";"Manual";"Sherry Carter";328000000
9062;"Oregon City";"OR";"USA";18-DEC-62;"S";"$10K - $30K";"F";"Normal";"Manual";"Kenneth Ramsey";328000000
9063;"Yakima";"WA";"USA";01-MAY-49;"M";"$30K - $50K";"M";"Bronze";"Skilled Manual";"Kiel Truscott";328000000
9064;"Puyallup";"WA";"USA";17-SEP-34;"M";"$50K - $70K";"F";"Golden";"Professional";"John Wenzel";328000000
9065;"Woodburn";"OR";"USA";17-JUL-49;"M";"$50K - $70K";"F";"Bronze";"Professional";"Verl Kidd";328000000
9066;"Santa Fe";"DF";"Mexico";10-AUG-26;"M";"$50K - $70K";"F";"Bronze";"Professional";"Robert Hatterick";126000000
9067;"Lakewood";"CA";"USA";14-JUL-50;"S";"$30K - $50K";"F";"Bronze";"Skilled Manual";"Billilyn Whitmer";328000000
9068;"Downey";"CA";"USA";04-JUN-46;"S";"$30K - $50K";"M";"Bronze";"Skilled Manual";"Eric Villes";328000000
9069;"Beverly Hills";"CA";"USA";04-JUN-35;"S";"$90K - $110K";"M";"Normal";"Professional";"Gloria Atencio";328000000
9070;"Chula Vista";"CA";"USA";21-MAY-17;"M";"$30K - $50K";"F";"Bronze";"Skilled Manual";"Joan Blair";328000000
9071;"Langford";"BC";"Canada";02-FEB-20;"M";"$30K - $50K";"M";"Golden";"Manual";"Gary Hurt";38000000
9072;"Spring Valley";"CA";"USA";11-MAR-14;"M";"$10K - $30K";"M";"Normal";"Manual";"Barton Rose";328000000
9073;"Beaverton";"OR";"USA";20-AUG-58;"M";"$30K - $50K";"M";"Golden";"Skilled Manual";"Murray Van Hoboken";328000000
9074;"Beaverton";"OR";"USA";07-JUN-45;"S";"$30K - $50K";"M";"Normal";"Skilled Manual";"Carlo Wheeler";328000000
9075;"Burbank";"CA";"USA";22-AUG-11;"S";"$30K - $50K";"M";"Bronze";"Skilled Manual";"Juanita Zanzi";328000000
9076;"Newton";"BC";"Canada";16-JUN-28;"S";"$30K - $50K";"F";"Normal";"Skilled Manual";"Debbie Weaver";38000000
9077;"Burien";"WA";"USA";14-OCT-33;"M";"$30K - $50K";"M";"Bronze";"Manual";"Patrick Holmberg";328000000
9078;"Anacortes";"WA";"USA";08-SEP-37;"M";"$30K - $50K";"F";"Bronze";"Skilled Manual";"James Tye";328000000
9079;"Oak Bay";"BC";"Canada";16-SEP-56;"M";"$110K - $130K";"F";"Bronze";"Professional";"Vicki Hagan";38000000
9080;"Oregon City";"OR";"USA";01-OCT-73;"S";"$30K - $50K";"M";"Bronze";"Manual";"Lydia Morus";328000000
9081;"Arcadia";"CA";"USA";09-AUG-62;"M";"$50K - $70K";"M";"Bronze";"Skilled Manual";"Lori Standafer";328000000
9082;"Westminster";"BC";"Canada";16-FEB-59;"S";"$30K - $50K";"M";"Bronze";"Skilled Manual";"Steven Williamson";38000000
9083;"Mill Valley";"CA";"USA";01-DEC-57;"S";"$50K - $70K";"M";"Bronze";"Manual";"Kay Zapf";328000000
9084;"Los Angeles";"CA";"USA";16-JUL-15;"S";"$30K - $50K";"M";"Bronze";"Manual";"Adoli Lewis";328000000
9085;"Issaquah";"WA";"USA";23-JUN-47;"S";"$110K - $130K";"M";"Bronze";"Management";"Leah Stephanos";328000000
9086;"Langley";"BC";"Canada";11-FEB-61;"M";"$10K - $30K";"F";"Normal";"Skilled Manual";"Marlene Ludvigsen";38000000
9087;"Beverly Hills";"CA";"USA";17-JUL-26;"S";"$30K - $50K";"F";"Bronze";"Skilled Manual";"Theresa Wightman";328000000
9088;"Edmonds";"WA";"USA";06-JUL-65;"S";"$110K - $130K";"F";"Bronze";"Professional";"Barbara Butcher";328000000
9089;"Tixapan";"DF";"Mexico";02-MAY-58;"M";"$50K - $70K";"M";"Bronze";"Management";"Virgie Wang";126000000
9090;"San Andres";"DF";"Mexico";24-MAR-20;"M";"$30K - $50K";"M";"Bronze";"Skilled Manual";"Dale Washburn";126000000
9091;"Haney";"BC";"Canada";21-AUG-16;"S";"$50K - $70K";"M";"Bronze";"Professional";"Jessica Harris";38000000
9092;"Bellflower";"CA";"USA";13-FEB-65;"M";"$10K - $30K";"M";"Normal";"Manual";"Tamara Shub";328000000
9093;"Vancouver";"BC";"Canada";19-JUN-44;"S";"$30K - $50K";"M";"Bronze";"Manual";"Monica Aggson";38000000
9094;"San Jose";"CA";"USA";11-JAN-80;"M";"$10K - $30K";"F";"Normal";"Manual";"Earl Linam";328000000
9095;"West Covina";"CA";"USA";04-JUL-49;"S";"$70K - $90K";"F";"Bronze";"Management";"Emily Beman";328000000
9096;"Palo Alto";"CA";"USA";25-JUL-40;"S";"$70K - $90K";"F";"Normal";"Professional";"Willie Wilker";328000000
9097;"Hidalgo";"Zacatecas";"Mexico";16-NOV-53;"S";"$10K - $30K";"F";"Normal";"Manual";"Doshie Gutierrez";126000000
9098;"Lake Oswego";"OR";"USA";04-MAY-24;"M";"$50K - $70K";"F";"Golden";"Professional";"Paul Bonicelli";328000000
9099;"La Mesa";"CA";"USA";13-NOV-54;"S";"$10K - $30K";"M";"Normal";"Skilled Manual";"Karen Atkins";328000000
9100;"Chula Vista";"CA";"USA";25-FEB-44;"M";"$50K - $70K";"M";"Bronze";"Professional";"Jason Donlon";328000000
9101;"Los Angeles";"CA";"USA";03-OCT-38;"S";"$30K - $50K";"M";"Bronze";"Skilled Manual";"Dawn Barber";328000000
9102;"Bremerton";"WA";"USA";15-FEB-14;"M";"$10K - $30K";"F";"Normal";"Manual";"Ruth Singh";328000000
9103;"Torrance";"CA";"USA";18-MAR-11;"S";"$110K - $130K";"F";"Golden";"Professional";"John Black";328000000
9104;"Langley";"BC";"Canada";16-MAR-24;"M";"$90K - $110K";"M";"Silver";"Professional";"Gloria Allaire";38000000
9105;"National City";"CA";"USA";20-DEC-62;"M";"$30K - $50K";"F";"Silver";"Skilled Manual";"Barbara Uyeda";328000000
